Distrito,Ano Semestre,EI,CE,SR,AI,AF,EM,EJAFAI,EJAFAF,EJAEM
OURINHOS,2021: Semestre 2,0.0,1.3611111111111112,0.0,28.61111111111111,195.58333333333334,153.44444444444446,0.4722222222222222,31.083333333333332,6.611111111111111
MIRACATU,2021: Semestre 2,0.23076923076923078,3.9743589743589745,0.0,6.794871794871795,135.89743589743588,97.7948717948718,0.07692307692307693,9.333333333333334,3.5128205128205128
NORTE 1,2022: Semestre 1,0.0,3.876190476190476,0.0,274.7047619047619,204.40952380952382,308.7142857142857,0.1523809523809524,35.02857142857143,0.11428571428571428
SAO ROQUE,2022: Semestre 1,0.0,1.7575757575757576,0.0,0.0,212.66666666666666,292.1515151515151,0.21212121212121213,12.515151515151516,5.090909090909091
MAUA,2022: Semestre 1,0.0,5.443396226415095,0.0,248.62264150943398,227.5566037735849,165.33962264150944,0.03773584905660377,10.632075471698114,2.4150943396226414
CENTRO,2022: Semestre 1,0.0,2.76,0.0,213.49333333333334,165.73333333333332,151.86666666666667,0.5733333333333334,12.826666666666666,0.7866666666666666
LESTE 5,2022: Semestre 1,0.0,3.1123595505617976,0.0,189.1573033707865,163.56179775280899,232.67415730337078,0.34831460674157305,16.629213483146067,0.6067415730337079
NORTE 2,2022: Semestre 1,0.0,10.068493150684931,0.0,323.5068493150685,221.06849315068493,257.16438356164383,0.0,23.602739726027398,0.0
CENTRO SUL,2022: Semestre 1,0.0,6.368421052631579,0.0,232.6578947368421,184.03947368421052,193.06578947368422,0.0,31.473684210526315,0.0
SAO JOSE DOS CAMPOS,2022: Semestre 1,0.0,7.076923076923077,0.0,113.81538461538462,212.6,278.5692307692308,0.07692307692307693,18.50769230769231,0.27692307692307694
LESTE 4,2022: Semestre 1,0.0,2.5822784810126582,0.0,283.30379746835445,216.7594936708861,266.39240506329116,0.0,26.189873417721518,0.0
LESTE 1,2022: Semestre 1,0.0,1.835164835164835,0.0,329.7362637362637,224.67032967032966,255.43956043956044,0.0,17.725274725274726,0.4175824175824176
LESTE 2,2022: Semestre 1,0.0,3.7578947368421054,0.0,338.09473684210525,238.13684210526316,296.86315789473684,0.0,30.86315789473684,0.1368421052631579
LESTE 3,2022: Semestre 1,0.0,2.871794871794872,0.0,350.44871794871796,241.2948717948718,334.9230769230769,0.0,28.871794871794872,0.0
CENTRO OESTE,2022: Semestre 1,0.0,2.848101265822785,0.0,168.49367088607596,132.62025316455697,197.1772151898734,0.4177215189873418,12.69620253164557,1.0506329113924051
GUARULHOS SUL,2022: Semestre 1,0.0,4.348837209302325,0.0,131.72093023255815,351.7325581395349,265.56976744186045,0.0,20.36046511627907,1.5348837209302326
SUL 2,2022: Semestre 1,0.0,3.4105263157894736,0.0,362.66315789473686,290.0210526315789,327.8315789473684,0.0,33.71578947368421,0.0
VOTORANTIM,2022: Semestre 1,0.0,2.836734693877551,0.0,4.469387755102041,227.55102040816325,175.22448979591837,0.7959183673469388,8.285714285714286,6.6938775510204085
BOTUCATU,2022: Semestre 1,0.0,5.225,0.0,0.0,192.65,236.575,0.325,12.475,0.975
LIMEIRA,2022: Semestre 1,0.0,4.189873417721519,0.0,15.835443037974683,317.9367088607595,229.29113924050634,0.6708860759493671,17.126582278481013,7.025316455696203
ARARAQUARA,2022: Semestre 1,0.0,3.4927536231884058,0.0,120.04347826086956,135.8840579710145,146.91304347826087,0.5217391304347826,16.318840579710145,3.3333333333333335
PRESIDENTE PRUDENTE,2022: Semestre 1,0.0,4.959183673469388,0.0,4.714285714285714,235.0,171.87755102040816,1.6734693877551021,5.755102040816326,6.244897959183674
CARAGUATATUBA,2022: Semestre 1,0.175,8.475,0.0,1.1,141.775,285.1,0.3,8.35,6.5
CARAPICUIBA,2022: Semestre 1,0.0,2.9047619047619047,0.0,231.46428571428572,368.1666666666667,263.6904761904762,0.0,18.095238095238095,5.166666666666667
SUL 1,2022: Semestre 1,0.0,4.184782608695652,0.0,329.85869565217394,265.35869565217394,338.5978260869565,0.0,36.630434782608695,0.0
SUMARE,2022: Semestre 1,0.0,8.04054054054054,0.0,63.770270270270274,325.52702702702703,228.8918918918919,0.8513513513513513,14.04054054054054,5.094594594594595
SAO JOSE DO RIO PRETO,2022: Semestre 1,0.0,3.607142857142857,0.0,0.0,283.98214285714283,266.375,0.8214285714285714,16.482142857142858,2.8035714285714284
CAMPINAS OESTE,2022: Semestre 1,0.0,5.36,0.0,286.98,244.81,231.25,0.44,15.85,0.71
CAIEIRAS,2022: Semestre 1,0.0,3.597560975609756,0.0,18.085365853658537,342.4878048780488,269.0365853658537,1.1219512195121952,16.951219512195124,4.7439024390243905
SUL 3,2022: Semestre 1,0.0,2.1636363636363636,0.0,333.9818181818182,279.6818181818182,281.2090909090909,0.05454545454545454,34.472727272727276,0.3
JABOTICABAL,2022: Semestre 1,0.0,6.8125,0.0,0.0,183.75,211.03125,1.0,23.125,7.90625
APIAI,2022: Semestre 1,0.0,4.0,0.0,22.135135135135137,118.8108108108108,88.8108108108108,0.0,4.918918918918919,1.054054054054054
GUARULHOS NORTE,2022: Semestre 1,0.0,6.411111111111111,0.0,129.5222222222222,377.3,273.23333333333335,0.8666666666666667,26.9,2.2888888888888888
BAURU,2022: Semestre 1,0.14285714285714285,6.908163265306122,0.0,106.73469387755102,196.1530612244898,155.24489795918367,1.7653061224489797,10.744897959183673,9.26530612244898
PINDAMONHANGABA,2022: Semestre 1,0.0,2.76,0.0,0.0,154.76,151.94,1.06,17.12,10.06
ITAPECERICA DA SERRA,2022: Semestre 1,0.0,4.8,0.0,66.64615384615385,246.12307692307692,149.2,0.0,11.215384615384615,5.1692307692307695
SUZANO,2022: Semestre 1,0.0,11.34920634920635,0.0,136.93650793650792,379.1904761904762,277.8095238095238,0.0,20.206349206349206,7.380952380952381
MOGI DAS CRUZES,2022: Semestre 1,0.0,12.529411764705882,0.0,4.735294117647059,321.20588235294116,204.23529411764707,0.0,6.735294117647059,0.27941176470588236
FRANCA,2022: Semestre 1,0.0,6.701298701298701,0.0,73.46753246753246,225.27272727272728,150.0,0.2987012987012987,0.7272727272727273,1.1168831168831168
ANDRADINA,2022: Semestre 1,0.0,5.967741935483871,0.0,0.0,215.41935483870967,145.41935483870967,5.838709677419355,17.741935483870968,12.064516129032258
JACAREI,2022: Semestre 1,0.0,6.885245901639344,0.0,0.0,307.327868852459,226.2295081967213,0.0,19.34426229508197,9.770491803278688
BRAGANCA PAULISTA,2022: Semestre 1,0.0,4.811594202898551,0.0,12.231884057971014,281.2463768115942,212.94202898550725,0.2608695652173913,6.507246376811594,3.1159420289855073
MOGI MIRIM,2022: Semestre 1,0.0,3.142857142857143,0.0,34.51948051948052,196.96103896103895,177.35064935064935,0.935064935064935,19.7012987012987,7.246753246753247
ITAQUAQUECETUBA,2022: Semestre 1,0.0,8.079365079365079,0.0,14.126984126984127,413.8253968253968,292.07936507936506,0.0,24.396825396825395,10.26984126984127
ADAMANTINA,2022: Semestre 1,0.0,2.5,0.0,0.0,159.82692307692307,106.82692307692308,4.384615384615385,25.365384615384617,19.596153846153847
VOTUPORANGA,2022: Semestre 1,0.0,5.5625,0.0,7.25,192.875,134.875,1.28125,4.03125,2.96875
DIADEMA,2022: Semestre 1,0.0,6.694915254237288,0.0,194.27118644067798,340.6949152542373,230.84745762711864,0.22033898305084745,19.423728813559322,0.1016949152542373
SANTO ANASTACIO,2022: Semestre 1,0.0,1.6071428571428572,0.0,37.464285714285715,138.5,88.57142857142857,1.0357142857142858,15.535714285714286,9.107142857142858
RIBEIRAO PRETO,2022: Semestre 1,0.0,2.009009009009009,0.0,155.32432432432432,197.45045045045046,199.9099099099099,1.1981981981981982,19.72072072072072,5.4774774774774775
SAO BERNARDO DO CAMPO,2022: Semestre 1,0.0,7.156626506024097,0.0,0.21686746987951808,404.66265060240966,303.67469879518075,0.0,32.34939759036145,1.6987951807228916
OSASCO,2022: Semestre 1,0.0,4.87037037037037,0.0,0.0,521.0,424.72222222222223,0.0,12.777777777777779,8.148148148148149
ITAPEVI,2022: Semestre 1,0.0,2.9473684210526314,0.0,0.0,340.10526315789474,386.0175438596491,0.0,27.596491228070175,6.245614035087719
SANTO ANDRE,2022: Semestre 1,0.0,4.465753424657534,0.0,85.0,325.05479452054794,249.43835616438355,0.0,20.493150684931507,0.0
REGISTRO,2022: Semestre 1,0.12,4.58,0.0,1.52,186.52,108.38,0.82,8.4,3.58
MARILIA,2022: Semestre 1,0.0,6.140625,0.0,35.078125,198.5625,129.484375,1.125,9.1875,6.75
JOSE BONIFACIO,2022: Semestre 1,0.0,9.96774193548387,0.0,38.903225806451616,248.48387096774192,209.90322580645162,0.0,12.258064516129032,0.7096774193548387
ITARARE,2022: Semestre 1,0.3225806451612903,5.580645161290323,0.0,38.54838709677419,142.58064516129033,105.03225806451613,0.12903225806451613,3.6774193548387095,2.7096774193548385
SAO VICENTE,2022: Semestre 1,0.3953488372093023,2.197674418604651,0.0,7.0813953488372094,190.11627906976744,337.2325581395349,0.6627906976744186,16.709302325581394,4.709302325581396
TABOAO DA SERRA,2022: Semestre 1,0.0,4.619718309859155,0.0,82.08450704225352,391.59154929577466,300.14084507042253,0.0,18.028169014084508,0.0
SANTOS,2022: Semestre 1,0.0,2.8227848101265822,0.0,96.46835443037975,254.37974683544303,323.0506329113924,0.0,19.39240506329114,1.4177215189873418
GUARATINGUETA,2022: Semestre 1,0.0,3.6769230769230767,0.0,0.0,124.15384615384616,164.47692307692307,0.35384615384615387,40.61538461538461,4.984615384615385
AMERICANA,2022: Semestre 1,0.0,8.353658536585366,0.0,76.10975609756098,188.47560975609755,139.40243902439025,0.12195121951219512,4.414634146341464,2.292682926829268
TAUBATE,2022: Semestre 1,0.0,5.0625,0.0,0.0,102.02083333333333,243.47916666666666,0.5833333333333334,6.916666666666667,2.625
AVARE,2022: Semestre 1,0.0,2.923076923076923,0.0,0.0,198.10256410256412,124.94871794871794,7.666666666666667,10.025641025641026,9.794871794871796
ITAPETININGA,2022: Semestre 1,0.0,9.46551724137931,0.0,13.241379310344827,240.36206896551724,200.56896551724137,1.396551724137931,19.93103448275862,10.620689655172415
ITAPEVA,2022: Semestre 1,0.0,6.565217391304348,0.0,0.0,40.73913043478261,258.5652173913044,0.0,15.695652173913043,1.5217391304347827
ITU,2022: Semestre 1,0.0,2.6140350877192984,0.0,47.6140350877193,280.50877192982455,300.43859649122805,0.8947368421052632,35.175438596491226,3.175438596491228
SOROCABA,2022: Semestre 1,0.0,7.25,0.0,61.77272727272727,309.04545454545456,211.1818181818182,2.0568181818181817,7.340909090909091,5.443181818181818
CAMPINAS LESTE,2022: Semestre 1,0.0,5.283950617283951,0.0,143.69135802469137,124.92592592592592,140.96296296296296,0.06172839506172839,7.481481481481482,0.09876543209876543
CAPIVARI,2022: Semestre 1,0.0,3.717948717948718,0.0,0.0,348.02564102564105,308.87179487179486,0.0,18.256410256410255,6.3076923076923075
JUNDIAI,2022: Semestre 1,0.0,7.263888888888889,0.0,0.0,411.56944444444446,340.9166666666667,0.1527777777777778,8.277777777777779,2.5555555555555554
SAO JOAO DA BOA VISTA,2022: Semestre 1,0.0,6.697368421052632,0.0,47.75,201.4078947368421,121.77631578947368,0.8421052631578947,14.157894736842104,6.526315789473684
PIRASSUNUNGA,2022: Semestre 1,0.0,6.551020408163265,0.0,46.04081632653061,276.734693877551,205.24489795918367,0.0,17.653061224489797,6.979591836734694
PIRACICABA,2022: Semestre 1,0.0,7.219178082191781,0.0,32.57534246575342,234.58904109589042,170.3013698630137,0.3561643835616438,3.164383561643836,3.095890410958904
JAU,2022: Semestre 1,0.0,6.647058823529412,0.0,8.372549019607844,258.98039215686276,200.13725490196077,0.0,11.117647058823529,2.3333333333333335
SAO CARLOS,2022: Semestre 1,0.0,5.9,0.0,125.04,211.36,170.74,0.58,16.42,5.28
BARRETOS,2022: Semestre 1,0.0,5.96875,0.0,0.0,253.125,195.75,0.0,8.75,0.53125
TAQUARITINGA,2022: Semestre 1,0.0,8.825,0.0,76.175,211.525,140.4,0.0,7.15,4.95
SERTAOZINHO,2022: Semestre 1,0.0,2.4516129032258065,0.0,0.0,193.06451612903226,288.9032258064516,2.5483870967741935,28.580645161290324,14.290322580645162
SAO JOAQUIM DA BARRA,2022: Semestre 1,0.0,4.714285714285714,0.0,69.85714285714286,157.71428571428572,238.71428571428572,0.0,35.523809523809526,0.0
LINS,2022: Semestre 1,0.0,6.813953488372093,0.0,81.20930232558139,169.27906976744185,95.20930232558139,0.3023255813953488,10.604651162790697,4.046511627906977
FERNANDOPOLIS,2022: Semestre 1,0.0,5.88,0.0,8.0,190.56,121.28,0.0,5.6,2.0
CATANDUVA,2022: Semestre 1,0.0,5.586206896551724,0.0,0.0,156.58620689655172,220.51724137931035,0.0,18.586206896551722,3.586206896551724
JALES,2022: Semestre 1,0.0,5.571428571428571,0.0,23.114285714285714,170.9142857142857,120.2,0.0,3.2,0.5142857142857142
ARACATUBA,2022: Semestre 1,0.0,6.625,0.0,0.0,223.875,153.25,1.5,7.75,7.0
PENAPOLIS,2022: Semestre 1,0.10526315789473684,15.157894736842104,0.0,31.36842105263158,228.3684210526316,145.0,0.6842105263157895,3.1578947368421053,4.315789473684211
BIRIGUI,2022: Semestre 1,0.0,9.12,0.0,0.0,277.4,176.16,0.32,10.52,3.72
TUPA,2022: Semestre 1,0.2571428571428571,3.5714285714285716,0.0,52.885714285714286,208.11428571428573,107.0,0.0,10.142857142857142,3.942857142857143
MIRANTE DO PARANAPANEMA,2022: Semestre 1,0.0,5.580645161290323,0.0,29.225806451612904,98.6774193548387,83.48387096774194,0.0,11.096774193548388,9.870967741935484
ASSIS,2022: Semestre 1,0.0,5.081632653061225,0.0,14.387755102040817,190.79591836734693,124.22448979591837,2.5714285714285716,17.428571428571427,8.040816326530612
PIRAJU,2022: Semestre 1,0.0,4.4375,0.0,0.0,250.0,141.75,0.0,0.0,0.0
OURINHOS,2022: Semestre 1,0.0,1.9166666666666667,0.0,28.13888888888889,198.02777777777777,157.22222222222223,0.6111111111111112,30.333333333333332,6.888888888888889
MIRACATU,2022: Semestre 1,0.46153846153846156,4.051282051282051,0.0,8.538461538461538,132.15384615384616,96.71794871794872,0.3333333333333333,7.128205128205129,2.128205128205128
NORTE 1,2022: Semestre 2,0.0,3.942857142857143,0.0,268.9809523809524,198.62857142857143,289.0952380952381,0.0,25.34285714285714,0.22857142857142856
MAUA,2022: Semestre 2,0.0,5.613207547169812,0.0,246.71698113207546,224.27358490566039,157.99056603773585,0.05660377358490566,7.679245283018868,2.1792452830188678
CENTRO,2022: Semestre 2,0.0,2.789473684210526,0.0,207.53947368421052,159.07894736842104,139.93421052631578,0.4342105263157895,9.06578947368421,0.8421052631578947
NORTE 2,2022: Semestre 2,0.0,10.095890410958905,0.0,318.28767123287673,212.97260273972603,240.06849315068493,0.0,17.767123287671232,0.0
LESTE 5,2022: Semestre 2,0.0,2.9,0.0,185.24444444444444,158.57777777777778,219.2,0.3111111111111111,21.877777777777776,3.688888888888889
CENTRO SUL,2022: Semestre 2,0.0,6.2894736842105265,0.0,230.05263157894737,179.75,178.96052631578948,0.0,21.63157894736842,0.0
SAO JOSE DOS CAMPOS,2022: Semestre 2,0.0,7.338461538461538,0.0,113.92307692307692,210.95384615384614,270.95384615384614,0.07692307692307693,13.815384615384616,0.16923076923076924
LESTE 4,2022: Semestre 2,0.0,2.7341772151898733,0.0,278.26582278481015,212.126582278481,250.0,0.0,16.72151898734177,0.0
LESTE 1,2022: Semestre 2,0.0,1.835164835164835,0.0,323.97802197802196,218.56043956043956,239.28571428571428,0.0,12.0,0.23076923076923078
LESTE 2,2022: Semestre 2,0.0,3.8,0.0,332.57894736842104,229.1157894736842,274.81052631578945,0.0,21.589473684210525,0.06315789473684211
LESTE 3,2022: Semestre 2,0.0,2.730769230769231,0.0,343.28205128205127,233.8846153846154,304.0769230769231,0.0,20.26923076923077,0.0
CENTRO OESTE,2022: Semestre 2,0.0,2.8734177215189876,0.0,166.49367088607596,128.69620253164558,187.1139240506329,0.3924050632911392,11.265822784810126,0.9493670886075949
CAIEIRAS,2022: Semestre 2,0.0,3.6951219512195124,0.0,17.963414634146343,338.3292682926829,260.7439024390244,0.9146341463414634,12.060975609756097,4.451219512195122
VOTORANTIM,2022: Semestre 2,0.0,2.693877551020408,0.0,4.551020408163265,224.24489795918367,167.89795918367346,0.6530612244897959,7.36734693877551,5.183673469387755
BOTUCATU,2022: Semestre 2,0.0,5.743589743589744,0.0,0.0,194.82051282051282,232.84615384615384,0.3076923076923077,11.153846153846153,1.0512820512820513
LIMEIRA,2022: Semestre 2,0.0,4.265822784810126,0.0,15.974683544303797,312.0886075949367,218.16455696202533,0.9240506329113924,13.367088607594937,5.468354430379747
ARARAQUARA,2022: Semestre 2,0.0,3.8550724637681157,0.0,120.08695652173913,134.7826086956522,139.52173913043478,0.463768115942029,11.507246376811594,2.9565217391304346
PRESIDENTE PRUDENTE,2022: Semestre 2,0.0,5.387755102040816,0.0,4.795918367346939,231.44897959183675,163.0612244897959,1.4081632653061225,5.591836734693878,4.326530612244898
CARAGUATATUBA,2022: Semestre 2,0.17073170731707318,8.341463414634147,0.0,1.024390243902439,136.41463414634146,258.7073170731707,0.14634146341463414,8.78048780487805,4.439024390243903
CARAPICUIBA,2022: Semestre 2,0.0,2.988095238095238,0.0,229.36904761904762,360.5595238095238,252.95238095238096,0.0,13.083333333333334,3.130952380952381
SUL 2,2022: Semestre 2,0.0,3.4210526315789473,0.0,355.17894736842106,279.69473684210527,306.58947368421053,0.0,21.74736842105263,0.0
SUL 1,2022: Semestre 2,0.0,4.108695652173913,0.0,324.07608695652175,254.7826086956522,314.29347826086956,0.0,20.391304347826086,0.0
SUMARE,2022: Semestre 2,0.0,8.175675675675675,0.0,63.54054054054054,321.4054054054054,221.1216216216216,0.8918918918918919,11.31081081081081,5.878378378378378
SAO JOSE DO RIO PRETO,2022: Semestre 2,0.0,3.5714285714285716,0.0,0.0,282.07142857142856,253.21428571428572,0.9107142857142857,13.517857142857142,2.7142857142857144
CAMPINAS OESTE,2022: Semestre 2,0.0,5.44,0.0,285.08,239.15,216.38,0.31,10.22,0.55
OSASCO,2022: Semestre 2,0.0,5.0181818181818185,0.0,0.0,502.8545454545455,402.3636363636364,0.0,13.090909090909092,8.50909090909091
SUL 3,2022: Semestre 2,0.0,2.227272727272727,0.0,330.6545454545454,273.1727272727273,267.6,0.08181818181818182,23.3,0.2727272727272727
JABOTICABAL,2022: Semestre 2,0.0,7.064516129032258,0.0,0.0,187.32258064516128,205.80645161290323,0.967741935483871,17.612903225806452,6.870967741935484
MOGI DAS CRUZES,2022: Semestre 2,0.0,12.838235294117647,0.0,4.75,316.2352941176471,193.25,0.0,4.735294117647059,0.17647058823529413
GUARULHOS SUL,2022: Semestre 2,0.0,4.4186046511627906,0.0,130.98837209302326,346.43023255813955,256.0348837209302,0.0,15.837209302325581,1.7325581395348837
APIAI,2022: Semestre 2,0.0,4.1891891891891895,0.0,22.324324324324323,117.0,85.64864864864865,0.0,3.7027027027027026,0.40540540540540543
GUARULHOS NORTE,2022: Semestre 2,0.0,6.455555555555556,0.0,128.87777777777777,372.3,262.55555555555554,0.4666666666666667,20.133333333333333,1.6111111111111112
BAURU,2022: Semestre 2,0.13861386138613863,6.811881188118812,0.0,102.83168316831683,187.25742574257427,141.06930693069307,1.3366336633663367,13.03960396039604,7.772277227722772
PINDAMONHANGABA,2022: Semestre 2,0.0,2.96,0.0,0.0,154.36,144.78,1.14,14.9,9.18
FRANCA,2022: Semestre 2,0.0,6.662337662337662,0.0,73.67532467532467,222.55844155844156,141.83116883116884,0.35064935064935066,0.6883116883116883,0.9090909090909091
ANDRADINA,2022: Semestre 2,0.0,5.645161290322581,0.0,0.0,213.32258064516128,139.41935483870967,5.935483870967742,17.06451612903226,12.225806451612904
JACAREI,2022: Semestre 2,0.0,6.950819672131147,0.0,0.0,304.60655737704917,217.39344262295083,0.0,12.21311475409836,7.032786885245901
BRAGANCA PAULISTA,2022: Semestre 2,0.0,5.420289855072464,0.0,12.246376811594203,277.72463768115944,201.34782608695653,0.14492753623188406,5.086956521739131,2.550724637681159
DIADEMA,2022: Semestre 2,0.0,7.135593220338983,0.0,193.4406779661017,335.8135593220339,221.98305084745763,0.1694915254237288,15.457627118644067,0.4406779661016949
ITAQUAQUECETUBA,2022: Semestre 2,0.0,8.444444444444445,0.0,14.301587301587302,408.015873015873,278.984126984127,0.0,16.349206349206348,5.222222222222222
SUZANO,2022: Semestre 2,0.0,11.968253968253968,0.0,136.46031746031747,372.46031746031747,264.63492063492066,0.0,11.952380952380953,4.904761904761905
MOGI MIRIM,2022: Semestre 2,0.0,3.7012987012987013,0.0,34.03896103896104,193.84415584415584,167.7922077922078,0.4155844155844156,12.857142857142858,5.714285714285714
ADAMANTINA,2022: Semestre 2,0.0,2.4423076923076925,0.0,0.0,158.3846153846154,100.15384615384616,4.0576923076923075,22.596153846153847,18.076923076923077
VOTUPORANGA,2022: Semestre 2,0.0,5.375,0.0,7.5,192.4375,128.71875,1.34375,3.34375,2.46875
SANTO ANASTACIO,2022: Semestre 2,0.0,1.9285714285714286,0.0,36.92857142857143,136.57142857142858,82.39285714285714,1.2857142857142858,12.0,7.928571428571429
RIBEIRAO PRETO,2022: Semestre 2,0.0,1.954954954954955,0.0,154.35135135135135,190.8918918918919,184.51351351351352,1.1891891891891893,14.135135135135135,4.333333333333333
SAO BERNARDO DO CAMPO,2022: Semestre 2,0.0,7.662650602409639,0.0,0.20481927710843373,396.48192771084337,290.3975903614458,0.0,20.746987951807228,0.9518072289156626
SANTO ANDRE,2022: Semestre 2,0.0,4.465753424657534,0.0,83.78082191780823,319.67123287671234,240.31506849315068,0.0,15.36986301369863,0.0
REGISTRO,2022: Semestre 2,0.12,4.52,0.0,1.58,184.86,103.04,0.56,5.5,2.4
MARILIA,2022: Semestre 2,0.0,6.53125,0.03125,34.828125,197.890625,125.859375,1.140625,8.90625,6.109375
ITARARE,2022: Semestre 2,0.3225806451612903,6.161290322580645,0.0,38.774193548387096,140.93548387096774,97.61290322580645,0.03225806451612903,1.7741935483870968,1.5806451612903225
SAO VICENTE,2022: Semestre 2,0.4186046511627907,2.8372093023255816,0.0,7.209302325581396,186.43023255813952,319.98837209302326,0.5813953488372093,12.279069767441861,3.988372093023256
ITAPEVI,2022: Semestre 2,0.0,3.526315789473684,0.0,0.0,334.36842105263156,371.6140350877193,0.0,17.403508771929825,2.912280701754386
TABOAO DA SERRA,2022: Semestre 2,0.0,4.71830985915493,0.0,82.02816901408451,382.4788732394366,282.7887323943662,0.0,13.23943661971831,0.0
ITAPECERICA DA SERRA,2022: Semestre 2,0.0,5.140625,0.0,67.1875,247.015625,146.90625,0.0,9.03125,4.0625
SAO ROQUE,2022: Semestre 2,0.0,2.0,0.0,0.0,208.72727272727272,277.57575757575756,0.2727272727272727,11.06060606060606,2.515151515151515
SANTOS,2022: Semestre 2,0.0,2.883116883116883,0.0,98.54545454545455,253.6103896103896,307.3376623376623,0.0,11.181818181818182,0.8831168831168831
AMERICANA,2022: Semestre 2,0.0,9.048780487804878,0.0,76.6829268292683,186.53658536585365,133.4268292682927,0.08536585365853659,2.268292682926829,2.0365853658536586
GUARATINGUETA,2022: Semestre 2,0.0,3.830769230769231,0.0,0.0,121.63076923076923,156.26153846153846,0.4461538461538462,27.523076923076925,4.415384615384616
TAUBATE,2022: Semestre 2,0.0,4.625,0.0,0.0,101.04166666666667,233.14583333333334,0.3333333333333333,5.520833333333333,1.4791666666666667
ITU,2022: Semestre 2,0.0,2.9107142857142856,0.0,49.017857142857146,279.55357142857144,284.32142857142856,1.0178571428571428,25.857142857142858,2.9464285714285716
AVARE,2022: Semestre 2,0.0,3.051282051282051,0.0,0.0,195.71794871794873,118.94871794871794,7.282051282051282,7.6923076923076925,8.692307692307692
ITAPETININGA,2022: Semestre 2,0.0,9.741379310344827,0.017241379310344827,13.224137931034482,236.70689655172413,189.8448275862069,1.3275862068965518,16.32758620689655,8.310344827586206
ITAPEVA,2022: Semestre 2,0.0,6.260869565217392,0.0,0.0,40.08695652173913,245.30434782608697,0.0,12.217391304347826,0.21739130434782608
SOROCABA,2022: Semestre 2,0.0,7.568181818181818,0.0,61.97727272727273,306.8636363636364,201.73863636363637,2.4431818181818183,5.2727272727272725,4.670454545454546
CAMPINAS LESTE,2022: Semestre 2,0.0,5.592592592592593,0.0,142.55555555555554,123.77777777777777,133.8395061728395,0.037037037037037035,4.901234567901234,0.13580246913580246
CAPIVARI,2022: Semestre 2,0.0,3.5384615384615383,0.0,0.0,342.12820512820514,294.6666666666667,0.0,14.051282051282051,4.564102564102564
JUNDIAI,2022: Semestre 2,0.0,7.625,0.0,0.0,406.68055555555554,325.7638888888889,0.3194444444444444,6.041666666666667,1.2638888888888888
SAO JOAO DA BOA VISTA,2022: Semestre 2,0.0,7.052631578947368,0.0,47.9078947368421,198.48684210526315,116.36842105263158,0.7105263157894737,10.171052631578947,5.302631578947368
PIRASSUNUNGA,2022: Semestre 2,0.0,7.571428571428571,0.0,45.795918367346935,273.2448979591837,192.3265306122449,0.0,12.408163265306122,6.285714285714286
BARRETOS,2022: Semestre 2,0.0,5.96875,0.0,0.0,250.03125,186.375,0.0,5.65625,0.0
PIRACICABA,2022: Semestre 2,0.0,8.082191780821917,0.0,32.64383561643836,231.3835616438356,160.95890410958904,0.3561643835616438,1.9726027397260273,2.671232876712329
JAU,2022: Semestre 2,0.0,6.764705882352941,0.0,8.352941176470589,254.27450980392157,188.88235294117646,0.0,7.9411764705882355,1.5294117647058822
SAO CARLOS,2022: Semestre 2,0.0,6.46,0.0,125.08,207.24,162.6,0.42,11.26,4.74
TAQUARITINGA,2022: Semestre 2,0.0,8.95,0.0,76.125,206.375,132.4,0.0,5.3,4.7
SERTAOZINHO,2022: Semestre 2,0.0,2.4516129032258065,0.0,0.0,191.48387096774192,276.03225806451616,1.5483870967741935,20.741935483870968,10.35483870967742
SAO JOAQUIM DA BARRA,2022: Semestre 2,0.0,4.666666666666667,0.0,69.52380952380952,155.85714285714286,221.76190476190476,0.0,28.904761904761905,0.0
CATANDUVA,2022: Semestre 2,0.0,6.0,0.0,0.0,154.0344827586207,210.3448275862069,0.0,8.03448275862069,3.6206896551724137
LINS,2022: Semestre 2,0.0,8.113636363636363,0.0,79.06818181818181,162.9090909090909,87.22727272727273,0.3181818181818182,10.181818181818182,3.1136363636363638
JOSE BONIFACIO,2022: Semestre 2,0.0,11.233333333333333,0.0,40.233333333333334,253.33333333333334,205.46666666666667,0.0,7.4,0.3333333333333333
FERNANDOPOLIS,2022: Semestre 2,0.0,5.8,0.0,7.96,188.4,116.4,0.0,3.84,1.16
JALES,2022: Semestre 2,0.0,5.571428571428571,0.0,23.457142857142856,169.85714285714286,115.77142857142857,0.0,2.342857142857143,0.4857142857142857
ARACATUBA,2022: Semestre 2,0.0,7.325,0.0,0.0,220.45,147.125,1.275,6.75,6.5
PENAPOLIS,2022: Semestre 2,0.10526315789473684,15.368421052631579,0.0,31.31578947368421,222.57894736842104,133.52631578947367,0.21052631578947367,3.3157894736842106,4.052631578947368
BIRIGUI,2022: Semestre 2,0.0,9.36,0.0,0.0,276.24,170.96,0.36,8.0,3.44
TUPA,2022: Semestre 2,0.2571428571428571,3.742857142857143,0.0,53.371428571428574,206.34285714285716,105.65714285714286,0.0,9.485714285714286,4.057142857142857
MIRANTE DO PARANAPANEMA,2022: Semestre 2,0.0,5.774193548387097,0.0,29.161290322580644,97.51612903225806,79.03225806451613,0.0,8.483870967741936,7.806451612903226
PIRAJU,2022: Semestre 2,0.0,4.3125,0.0,0.0,246.5625,135.9375,0.0,0.0,0.0
