COD_ESC;NOME_ESCOLA;ED_INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO MEDIO;EJA FUNDAMENTAL_AI;EJA ENSINO MÉDIO;EJA FUNDAMENTAL_AF
908859;PASCOAL MAIMONI FILHO PROFESSOR;0;0;0;413;0;0;0;0;0
913832;MARIA APARECIDA FELIX PORTO PROFESSORA;0;0;0;0;815;944;0;0;0
923199;LINDAMIL BARBOSA DE OLIVEIRA PROFESSORA;0;29;0;0;608;648;0;0;0
406156;CENTRO ATEND SOCIOED AO ADOLESC SERRA DA CANTAREIRA CIP;0;0;0;0;0;0;0;0;0
417695;CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE GUAYI  CI;0;0;0;7;32;16;0;0;0
5800;JOAQUIM GARCIA SALVADOR PROFESSOR;0;6;0;382;0;0;0;0;0
6014;FRANCISCA DE ASSIS FERREIRA NOVAK;0;0;0;327;72;0;0;0;0
6087;GENOEFA D AQUINO PACITTI PROFESSORA;0;0;0;0;528;247;0;0;0
6154;ROBERTO ALVES DOS SANTOS PROFESSOR;0;0;0;0;445;441;0;0;0
6178;ODETE FERNANDES PINTO DA SILVA PROFA;0;21;0;0;414;385;0;295;0
6300;ARTHUR MARRET PROFESSOR;0;0;0;194;510;0;0;0;0
6488;ESTEVAM DIAS TAVARES PROFESSOR;0;0;0;548;0;0;0;0;0
35713;CYRO BARREIROS PROFESSOR;0;19;0;0;786;558;0;0;0
41099;ALLYRIO DE FIGUEIREDO BRASIL PROFESSOR;0;0;0;0;523;310;0;0;0
41932;ARY JORGE ZEITUNE PROFESSOR;0;0;0;0;668;600;0;0;0
43312;BOM PASTOR;0;5;0;206;189;0;0;0;0
46425;HELIO POLESEL PROFESSOR;0;0;0;0;526;617;0;0;0
48069;MARIA APPARECIDA RANSANI MAGALHAES PROFESSORA;0;12;0;674;0;0;0;0;0
48860;ANTONIO VELASCO ARAGON PADRE;0;23;0;0;1076;0;0;0;0
79893;PARQUE PRIMAVERA;0;0;0;0;0;291;0;0;0
352585;BOM PASTOR II;0;0;0;0;687;615;0;48;0
907091;RAFAEL THOMEU;0;9;0;0;604;0;0;175;0
916833;ANTONIO ROSAS DA SILVA GALVAO PROFESSOR;0;14;0;0;1002;0;0;0;0
923771;ZILDA GRACA MARTINS DE OLIVEIRA PROFESSORA;0;17;0;0;489;978;0;0;0
925068;RECREIO SAO JORGE II;0;0;0;0;309;86;0;0;0
6610;SENTARO TAKAOKA DOUTOR;0;6;0;0;254;180;0;0;0
6658;LEONOR DE OLIVEIRA MELLO;0;12;0;0;403;0;0;0;0
6725;FIRMINO LADEIRA PROFESSOR;0;16;0;0;455;169;0;0;0
6804;ARLINDO AQUINO DE OLIVEIRA DOUTOR;0;1;0;0;110;22;0;0;0
6816;BENEDITO BORGES VIEIRA PROFESSOR;0;17;0;0;222;223;0;0;0
6841;BENEDITO DE SOUZA LIMA;0;5;0;0;269;151;0;0;0
6865;DEODATO WERTHEIMER DOUTOR;0;12;0;0;242;480;0;134;0
6907;MARIA ISABEL DOS SANTOS MELLO PROFESSORA;0;13;0;0;573;0;0;162;0
6919;CAMILO FAUSTINO DE MELLO PROFESSOR;0;21;0;28;374;451;0;0;0
41105;SYLVIA MAFRA MACHADO PROFESSORA;0;11;0;0;264;61;0;0;0
41129;RUBENS MERCADANTE DE LIMA PROFESSOR DOUTOR;0;8;0;0;416;0;0;0;0
41130;NARCISO YAGUE GUIMARAES VEREADOR;0;29;0;0;230;128;0;0;0
43795;JOSE AYUMAR GONCALVES DE MIRANDA PROFESSOR;0;12;0;0;310;188;0;0;0
48495;LUCINDA BASTOS PROFESSORA;0;32;0;95;626;324;0;0;0
79900;BERNARDO MURPHY PADRE;0;2;0;0;85;40;0;0;0
446312;KOHEIJI ADACHI;0;10;0;0;267;208;0;0;0
498026;CEEJA DE MOGI DAS CRUZES;0;0;0;0;0;0;0;1145;427
906682;HELENA URBANO NAGIB PROFESSORA;0;12;0;0;578;0;0;0;0
910405;PAULO DE OLIVEIRA MELLO PROFESSOR;0;21;0;0;756;0;0;0;0
912190;PAULO TAPAJOS;0;3;0;0;89;0;0;0;0
916961;JOSE RIBEIRO GUIMARAES;0;4;0;0;212;104;0;0;0
923072;ISABEL FERREIRA DA SILVA PROFESSORA BELINHA;0;10;0;0;464;259;0;0;0
458594;CEL JTO A EE FIRMINO LADEIRA PROF;0;0;0;0;0;0;0;0;0
7274;IIJIMA;0;17;0;0;341;192;0;0;0
35506;MARIO MANOEL DANTAS DE AQUINO PROFESSOR;0;18;0;0;438;319;0;0;0
923436;ZELIA GATTAI AMADO;0;12;0;0;389;291;0;0;0
925652;JARDIM SAO PAULO II;0;6;0;0;579;450;0;0;0
6993;ROBERTO BIANCHI;0;25;0;224;306;175;0;0;0
7043;ZEIKICHI FUKUOKA;0;23;0;556;0;0;0;0;0
7067;CARLOS MOLTENI PROFESSOR;0;20;0;0;256;117;0;0;0
7146;TOKUZO TERAZAKI;0;8;0;629;0;0;0;0;0
40514;SEBASTIAO PEREIRA VIDAL;0;19;0;0;458;216;0;0;0
41956;ANTONIO RODRIGUES DE ALMEIDA;0;2;0;388;462;0;0;0;0
284361;PAULO KOBAYASHI PROFESSOR;0;21;0;0;471;172;0;0;0
902949;ALICE ROMANOS PROFESSORA;0;20;0;398;397;0;0;0;0
906293;BENEDITA DE CAMPOS MARCOLONGO PROFESSORA;0;0;0;419;443;0;0;0;0
906300;EUCLIDES IGESCA;0;26;0;262;344;229;0;0;0
908472;JOSE BENEDITO LEITE BARTHOLOMEI PROFESSOR;0;41;0;0;720;580;0;42;17
916559;JOVIANO SATLER DE LIMA PROFESSOR;0;21;0;0;344;474;0;84;0
916900;YOLANDA BASSI PROFESSORA;0;6;0;610;557;0;0;0;0
921087;JACQUES YVES COUSTEAU COMANDANTE;0;29;0;378;687;586;0;114;106
923850;ANTONIO BRASILIO MENEZES DA FONSECA PROFESSOR;0;9;0;0;454;227;0;0;0
985181;CEL JTO A EE RAUL BRASIL PROFESSOR;0;0;0;0;0;0;0;0;0
7109;JOSE GAMA DE MIRANDA;0;17;0;0;631;293;0;0;0
7286;EDINA ALVARES BARBOSA PROFESSORA;0;15;0;0;365;312;0;283;222
40502;JOSE BARBOSA DE ARAUJO VEREADOR;0;2;0;0;71;67;0;0;0
45007;CARMEN NETTO DOS SANTOS PROFESSORA;0;15;0;0;420;225;0;0;0
446300;VILA URSULINA;0;0;0;0;777;0;0;69;0
908642;JARDIM AMERICA DO;0;11;0;0;424;219;0;0;0
912293;NEMESIO CANDIDO GOMES;0;0;0;0;910;656;0;0;0
912300;JOSE OLYMPIO PEREIRA FILHO;0;15;0;0;596;423;0;0;0
912347;ROSARIA ISOLINA DE MORAES DONA;0;7;0;0;295;189;0;0;0
923312;VERA LUCIA LEITE DA COSTA PROFESSORA;0;7;0;0;615;205;0;0;0
923941;PARQUE PIRATININGA II;0;10;0;0;561;459;0;0;0
925512;JARDIM ODETE III;0;19;0;0;887;483;0;0;0
7006;BERTHA CORREA E CASTRO DA ROCHA;0;14;0;0;438;205;0;0;0
7298;SIMON SWITZAR PADRE;0;3;0;0;495;682;0;0;0
35524;ELIAS ZUGAIB PROFESSOR;0;6;0;0;243;137;0;0;0
497988;CEEJA DE POA;0;0;0;0;0;0;0;824;397
7390;ANTONIETA BORGES ALVES PROFESSORA;0;0;0;0;611;455;0;0;0
7420;SERGIO BUARQUE DE HOLANDA;0;0;0;518;0;0;0;0;0
7432;ALDEMIR DE SOUZA CASTRO PROFESSOR;0;0;0;353;0;0;0;0;0
7444;MARIA CAROLINA CASINI CARDIM PROFESSORA;0;0;0;0;362;159;0;0;0
7468;OSVALDO GIACOIA DOUTOR;0;0;0;424;0;0;0;0;0
35671;VILA SANTA MARIA;0;0;0;0;533;530;0;0;0
41185;ANA MARIA POPPOVIC;0;28;0;0;245;134;0;0;0
41191;RODRIGO SOARES JUNIOR JORNALISTA;0;0;0;588;0;0;0;193;0
43321;JOAO DE MELO MACEDO;0;0;0;56;669;391;0;0;0
284348;DIADEMA;0;0;0;0;1011;736;0;0;0
901970;GREGORIO BEZERRA DEPUTADO;0;0;0;0;335;118;0;0;0
904685;ECA DE QUEIROZ;0;0;0;452;0;0;0;0;0
906633;JARDIM ARCO IRIS;0;37;0;0;294;511;0;0;0
910247;ERASMO BATISTA SILVA DE ALMEIDA;0;0;0;0;181;41;0;0;0
7559;MANOEL CACAO PROFESSOR;0;0;0;392;0;0;0;0;0
7602;DELFINO RIBEIRO GUIMARAES;0;7;0;98;294;255;0;0;0
7614;EMIKO FUJIMOTO PROFESSORA;0;0;0;923;0;0;0;0;0
7663;JORGE MARCOS DE OLIVEIRA DOM;0;20;0;674;0;0;0;30;0
7687;ODILA BENTO MIRARCHI PROFESSORA;0;0;0;328;432;0;0;162;95
7729;MAUA VISCONDE DE;0;14;0;0;562;697;0;0;0
7742;MARIA ELENA COLONIA PROFESSORA;0;0;0;0;412;134;0;0;0
7785;EZILDA NASCIMENTO FRANCO PROFESSORA;0;0;0;827;0;0;0;0;0
7791;MARCELINA MARIA DA SILVA OLIVEIRA DONA;0;80;0;0;484;379;0;143;0
7812;CLODOALDO PORTUGAL CARIBE;0;0;0;571;0;0;0;0;0
37321;MARTA TERESINHA ROSA PROFESSORA;0;0;0;0;578;568;0;0;0
38465;JOAO PAULINO DE FARIA JUNIOR PROFESSOR;0;20;0;636;0;0;0;0;0
43849;SADA UMEIZAWA PROFESSORA;0;0;0;233;234;118;0;0;0
45081;MARIA APARECIDA DAMO FERREIRA;0;0;0;273;395;393;0;0;0
904715;JOSE DANIEL DA SILVEIRA;0;0;0;0;523;286;0;0;0
910879;LEA APARECIDA DE OLIVEIRA VEREADORA;0;0;0;398;0;0;0;0;0
910880;MARIA THEREZINHA JORGE AMORIM;0;0;0;454;0;0;0;0;0
920319;JOSEPHA DOGO DAMO;0;0;0;327;0;0;0;0;0
923837;JARDIM CRUZEIRO;0;0;0;0;598;370;0;0;0
7882;LEICO AKAISHI PROFESSORA;0;18;0;0;111;163;0;26;0
7948;JOSE GASPAR DOM;0;0;0;0;201;131;0;0;0
7959;ALVARO DE SOUZA VIEIRA;0;0;0;0;186;130;0;0;0
7961;FELICIO LAURITO DOUTOR;0;50;0;0;168;134;0;0;0
7973;FORTUNATO PANDOLFI ARNONI;0;0;0;235;0;0;0;0;0
7985;JUDITH FERREIRA PIVA PROFESSORA;0;9;0;0;221;217;0;0;0
41245;DI CAVALCANTI;0;0;0;315;0;0;0;0;0
46486;MARIO LEANDRO PROFESSOR;0;0;0;141;186;99;0;0;0
921117;ANTONIO DE PADUA PASCHOAL DE GODOY PROFESSOR;0;0;0;181;181;0;0;0;0
904485;CORA CORALINA POETISA;0;0;0;326;342;227;0;0;0
907212;CARLOS ROBERTO GUARIENTO PROFESSOR;0;0;0;154;142;83;0;0;0
8035;CLOTILDE PELUSO PROFESSORA;0;0;0;0;481;234;0;0;0
8114;CLOTHILDE MARTINS ZANEI PROFESSORA;0;11;0;0;197;342;0;88;0
8138;LUIZ MARTINS;0;0;0;289;0;0;0;0;0
8148;CARLOS DE CAMPOS DOUTOR;0;0;0;0;441;131;0;0;0
8229;AGNALDO SEBASTIAO VIEIRA PADRE;0;9;0;0;216;83;0;0;0
8333;ANTONIO ADIB CHAMMAS;0;0;0;0;392;207;0;0;0
8631;NELSON CARDIM DE BRITO PROFESSOR;0;0;0;377;0;0;0;0;0
8709;ESTHER MEDINA PROFESSORA;0;0;0;0;323;99;0;0;0
8746;RUBENS MOREIRA DA ROCHA PROFESSOR;0;29;0;0;510;605;0;96;0
37266;MARIA DE LOURDES GUIMARAES PROFESSORA;0;13;0;0;302;140;0;0;0
900175;BENERALDO DE TOLEDO PIZA PROFESSOR;0;16;0;0;300;65;0;0;0
902007;ATILLIO TOGNATO;0;0;0;347;0;0;0;0;0
916985;EDEVALDO PERASSI PROFESSOR;0;0;0;501;321;0;0;0;0
925640;CELSO AUGUSTO DANIEL PREFEITO ENGENHEIRO;0;13;0;0;351;133;0;0;0
8771;OMAR DONATO BASSANI;0;27;0;0;525;342;0;63;0
8801;FAUSTO CARDOSO FIGUEIRA DE MELLO DOUTOR;0;10;0;0;573;545;0;0;0
8825;LAUDO FERREIRA DE CAMARGO MINISTRO;0;11;0;0;576;113;0;0;0
8837;JOAO FIRMINO CORREIA DE ARAUJO DOUTOR;0;0;0;0;529;469;0;0;0
8874;ROBERT KENNEDY SENADOR;0;3;0;0;293;196;0;0;0
8990;ANTONIO CAPUTO;0;10;0;0;356;121;0;0;0
9003;JORGE RAHME PROFESSOR;0;18;0;0;726;567;0;63;18
9167;JOAQUIM MOREIRA BERNARDES PROFESSOR;0;14;0;0;463;687;0;0;0
9210;MARIA IRACEMA MUNHOZ;0;18;0;0;375;409;0;0;0
9283;20 DE AGOSTO;0;8;0;0;300;273;0;0;0
9313;RUDGE RAMOS;0;5;0;0;249;0;0;0;0
9337;CYNIRA PIRES DOS SANTOS PROFESSORA;0;11;0;0;315;238;0;0;0
38519;MARIA CRISTINA SCHMIDT MIRANDA PROFESSORA;0;28;0;0;454;448;0;172;0
41282;MARIA OSORIO TEIXEIRA PROFESSORA;0;11;0;0;529;403;0;139;0
41294;JEAN PIAGET;0;15;0;0;372;0;0;0;0
42043;PALMIRA GRASSIOTTO FERREIRA DA SILVA PROF;0;12;0;0;635;342;0;0;0
906669;WALKER DA COSTA BARBOSA PROFESSOR;0;39;0;0;677;635;0;232;0
907182;MARIO FRANCISCON;0;6;0;0;587;770;0;71;0
910764;CLARICE DE MAGALHAES CASTRO PROFESSORA;0;7;0;0;343;220;0;0;0
917515;MARIA REGINA DEMARCHI FANANI;0;4;0;0;346;188;0;0;0
921543;NELSON MONTEIRO PALMA PROFESSOR;0;8;0;0;969;795;0;0;0
922924;MARCO ANTONIO PRUDENTE DE TOLEDO PROFESSOR;0;6;0;0;368;0;0;0;0
924428;MAURICIO DE CASTRO;0;17;0;0;1014;597;0;163;18
448400;CENTRO ATEND SOCIOEDUC AO ADOLESCENTE S B DO CAMPO I CI;0;0;0;0;13;6;0;0;0
9441;ALFREDO BURKART PROFESSOR;0;10;0;0;154;198;0;0;0
9453;ALEXANDRE GRIGOLLI PADRE;0;5;0;0;155;412;0;0;0
9465;YOLANDA ASCENCIO PROFESSORA;0;4;0;0;132;323;0;0;0
9581;IDALINA MACEDO COSTA SODRE DONA;0;8;0;0;236;442;0;0;0
4191;CIDADE ARISTON ESTELA AZEVEDO VI;0;0;0;0;611;286;0;0;0
4914;CEEJA DE CARAPICUIBA;0;0;0;0;0;0;0;705;281
9660;ESMERALDA BECKER FREIRE DE CARVALHO PROFESSORA;0;0;0;311;312;253;0;0;0
9696;ALBERTO KENWORTHY;0;0;0;438;362;0;0;0;0
9714;RICARDINA CAMPELLO FONSECA RODRIGUES;0;0;0;550;0;0;0;0;0
9726;MARIO SALES SOUTO ENGENHEIRO;0;0;0;483;571;430;0;169;0
9751;TOUFIC JOULIAN;0;0;0;0;196;784;0;0;0
9763;AMOS MEUCCI;0;0;0;0;384;748;0;0;0
38532;DIDITA CARDOSO ALVES PROFESSORA;0;20;0;524;0;0;0;0;0
41336;JOAO GARCIA DE HARO PROFESSOR;0;0;0;238;205;149;0;0;0
41348;BASILIO BOSNIAC;0;0;0;0;921;524;0;0;0
908538;CICERO BARCALA JUNIOR;0;0;0;0;640;291;0;0;0
908629;PAULO IDEVAR FERRAREZI SUPERVISOR;0;0;0;330;254;0;0;0;0
908630;OLIVEIRA RIBEIRO NETO;0;12;0;427;0;0;0;0;0
914800;ADALBERTO MECCA SAMPAIO PROFESSOR;0;0;0;437;514;399;0;0;0
923801;VILA DIRCE II;0;0;0;394;0;0;0;0;0
925470;MARIA HELENA MARDEGAN SCABELLO PROFESSORA;0;0;0;0;532;155;0;0;0
407410;CEL JTO A EE WILLIAN RODRIGUES REBUA;0;0;0;0;0;0;0;0;0
10510;CARLOS FERREIRA DE MORAES PROFESSOR;0;0;0;0;232;202;0;0;0
10558;IDOMINEU ANTUNES CALDEIRA;0;28;0;0;463;498;0;192;0
10595;BATISTA CEPELOS;0;0;0;0;1089;1091;0;0;0
10601;ROQUE CELESTINO PIRES;0;0;0;0;557;408;0;0;0
46590;EROTIDES APARECIDA OLIVEIRA DA SILVA PROFESSORA;0;0;0;0;399;244;0;0;0
904843;ERNESTO CAETANO DE SOUZA TENENTE;0;0;0;0;450;142;0;0;0
918763;ROQUE SAVIOLI;0;0;0;0;260;164;0;0;0
44878;OLIVIA DE FARIA NOGUEIRA;0;0;0;0;318;199;0;0;0
49086;JOAQUIM MENDES FELIZ;0;3;0;252;238;172;0;0;0
917084;LUIZ SCHUNCK;0;4;0;224;0;0;0;0;0
9970;ISABEL A REDENTORA;0;10;0;0;361;192;0;0;0
9994;SEBASTIAO DE MORAES CARDOSO;0;17;0;0;411;375;0;213;72
10005;JOAO BAPTISTA DE OLIVEIRA;0;4;0;0;430;603;0;167;89
37138;GERTRUDES EDER;0;11;0;0;748;481;0;0;0
40745;EDUARDO ROBERTO DAHER;0;7;0;0;190;125;0;0;0
61608;JARDIM DO CARMO;0;3;0;0;301;0;0;0;0
902135;BENEVIDES BERALDO COMENDADOR;0;12;0;0;220;114;0;0;0
918659;ASA BRANCA DA SERRA;0;12;0;0;383;282;0;0;0
10157;OREDO RODRIGUES DA CRUZ;0;26;0;0;434;525;0;59;36
36365;BAIRRO DOS BARNABES;0;6;0;0;367;242;0;0;0
44891;BAIRRO DAS PALMEIRAS;0;7;0;0;143;120;0;0;0
80548;BAIRRO DOS BARNABES RECANTO DAS ORQUIDEAS;0;11;0;284;0;0;0;0;0
902196;JORGE NINO SOARES PROFESSOR;0;0;0;170;205;0;0;0;0
903048;PEDRA BRANCA;0;11;0;107;104;68;0;0;0
913424;ELIANA FISCHER BAMBI DELFINO PINTO PROFESSORA;0;4;0;109;135;104;0;0;0
10017;MARIANINHA QUEIROZ PROFESSORA;0;6;0;0;357;279;0;52;27
9878;ALAYDE DOMINGUES COUTO MACEDO PROFESSORA;0;13;0;0;0;243;0;0;0
9921;JOSE DOMINGOS DA SILVEIRA PROFESSOR;0;6;0;0;0;309;0;0;0
35440;REPUBLICA DE CUBA;0;0;0;0;0;296;0;106;0
10467;RAUL BRIQUET DOUTOR;0;0;0;0;360;474;0;382;295
48161;IRACEMA RAUEN MACIEL PROFESSORA;0;0;0;0;645;369;0;0;0
48173;ELIZA DE OLIVEIRA RIBEIRO;0;0;0;0;683;486;0;0;0
149317;JOSE SERGIO PEREIRA PROFESSOR;0;0;0;0;951;748;0;0;0
10662;OSWALDO SAMMARTINO;0;3;0;0;262;72;0;0;0
41373;JOAO BATISTA SOLDE;0;0;0;0;285;197;0;0;0
41385;MOACIR THOMAZ DA SILVA;0;0;0;0;513;276;0;0;0
908563;DOLORES GARCIA PASCHOALIN;0;14;0;0;349;177;0;0;0
921440;GIUSEPPE ANGELO BERTOLLI PADRE;0;0;0;0;853;869;0;0;0
43333;NERCY AMELIA MARTELINI DAHER PROFESSORA;0;9;0;0;0;308;0;0;0
10893;AMERICO MARCO ANTONIO DOUTOR;0;30;0;0;738;937;0;0;0
10947;ALICE VELHO TEIXEIRA PROFESSORA;0;0;0;0;345;148;0;0;0
11061;JOSUE BENEDICTO MENDES PROFESSOR;0;20;0;0;536;279;0;0;0
11137;NEWTON ESPIRITO SANTO AYRES PROFESSOR;0;0;0;0;871;854;0;0;0
38702;ANTONIO DE ALMEIDA JUNIOR;0;0;0;0;261;0;0;0;0
38726;TARSILA DO AMARAL;0;0;0;0;733;619;0;183;160
39196;HORACIO QUAGLIO PROFESSOR;0;0;0;0;274;240;0;207;150
923096;PAULO FREIRE EDUCADOR;0;18;0;0;595;153;0;0;0
10030;ODETTE DE SOUZA CARVALHO MADRE;0;0;0;0;262;267;0;0;0
10145;IRIA KUNZ IRMA;0;0;0;359;389;443;0;0;0
40678;RUBEM CARLOS LUDWIG GENERAL;0;0;0;0;190;100;0;0;0
191279;NELSON ANTONIO DO NASCIMENTO JUNIOR PROFESSOR;0;2;0;0;415;270;0;0;0
444388;MARLENE APARECIDA MAIA OLBERG PROFESSORA;0;0;0;0;381;268;0;0;0
912578;PAULO AFONSO DE TOLEDO DUARTE PROFESSOR;0;4;0;123;136;0;0;0;0
919056;MARCIA APARECIDA DA SILVA FARIA RIES PROFESSORA;0;0;0;0;412;457;0;0;0
42067;MARIA CATHARINA COMINO;0;0;0;0;350;148;0;0;0
46565;LAERT DE ALMEIDA SAO BERNARDO PROFESSOR;0;26;0;0;778;623;0;0;0
49104;HEITOR CAVALCANTI ALENCAR FURTADO DEPUTADO;0;30;0;0;782;534;0;0;0
906426;LUCIA DE CASTRO BUENO PROFESSORA;0;25;0;0;740;595;0;0;0
906448;DENOEL NICODEMOS ELLER REVERENDO;0;0;0;0;435;120;0;0;0
906463;EDGARD FRANCISCO;0;19;0;0;868;629;0;0;0
908708;GILBERTO FREYRE;0;10;0;0;202;87;0;0;0
912682;NEUSA DEMETRIO PROFESSORA;0;8;0;0;674;651;0;299;0
11630;LINCOLN FELICIANO;0;17;0;124;428;0;0;0;0
11642;ZENON CLEANTES DE MOURA PROFESSOR;0;0;0;0;163;125;0;0;0
47818;ARY DE OLIVEIRA GARCIA PROFESSOR;0;0;0;0;0;858;0;0;0
474873;WALDOMIRO MARIANI PROFESSOR;0;0;0;0;377;444;0;143;0
11460;JOSE CAVARIANI PROFESSOR;0;0;0;0;230;0;0;0;0
11526;EMIDIO JOSE PINHEIRO PROFESSOR;0;0;0;590;0;0;0;0;0
40824;IGNACIO MIGUEL ESTEFNO;0;0;0;0;702;560;0;0;0
42110;ARTHUR DE CAMPOS GONCALVES PROFESSOR;0;0;0;561;0;0;0;0;0
903073;JACONIAS LEITE DA SILVA PASTOR;0;0;0;0;266;457;0;0;0
11782;SUETONIO BITTENCOURT JUNIOR PROFESSOR;0;0;0;0;349;0;0;0;0
11812;FERNANDO DE AZEVEDO PROFESSOR;0;0;0;0;533;514;0;0;0
11824;PRIMO FERREIRA PROFESSOR;0;0;0;0;0;1436;0;135;0
11915;BARTOLOMEU DE GUSMAO PADRE;0;0;0;0;0;669;0;80;0
38805;JOAO OCTAVIO DOS SANTOS;0;8;0;169;348;361;0;0;0
564801;CEL JTO A ZULMIRA CAMPOS;0;0;0;0;0;0;0;0;0
417439;TXERU BA  E KUA  I;0;0;0;0;53;29;0;12;17
12002;BENEDITO CALIXTO;0;6;0;0;0;637;0;0;0
907935;MILTON MARTINS POITENA;0;6;0;0;104;248;0;0;0
36110;AGENOR DE CAMPOS;0;23;0;0;0;1267;0;0;0
443980;CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE MONGAGUA CI;0;0;0;0;25;22;0;0;0
4953;CEEJA DE PERUIBE;0;0;0;0;0;0;0;428;249
559118;ALDEIA PIACAGUERA;13;0;0;20;12;0;0;0;3
12233;MARIA PACHECO NOBRE PROFESSORA;0;0;0;0;217;571;0;0;0
37242;SYLVIA DE MELLO PROFESSORA;0;10;0;0;393;846;0;114;0
49189;ADELAIDE PATROCINIO DOS SANTOS;0;6;0;0;150;74;0;0;0
469798;ALDEIA TEKOA MIRIM;4;0;0;9;6;0;0;0;0
903097;RUBENS PAIVA DEPUTADO;0;0;0;0;257;621;0;0;0
457115;CENTRO DE ATEND SOCIOED AO ADOLESCENTE PRAIA GRANDE I CI;0;0;0;7;34;17;0;0;0
12300;MARGARIDA PINHO RODRIGUES;0;5;0;0;615;798;0;0;0
12348;LEOPOLDO JOSE DE SANT ANNA PROFESSOR;0;13;0;0;426;887;0;204;0
38842;LUIZ D AUREA PROFESSOR;0;5;0;0;506;698;0;0;0
41634;MARIA DULCE MENDES PROFESSORA;0;6;0;0;311;607;0;0;0
49153;ESMERALDO SOARES TARQUINIO DE CAMPOS FILHO;0;33;0;0;729;1214;0;0;0
495670;ALDEIA DE PARANAPUA;0;0;0;9;6;0;0;0;0
909907;ALBERTO AUGUSTO PASTOR;0;3;0;0;332;168;0;0;0
12828;PAULINA CARDOSO PROFA;0;0;0;0;0;303;0;0;0
13055;MARIA IZABEL FONTOURA PROF?;0;5;0;0;132;72;0;64;30
12373;HUMBERTO TURNER;0;2;0;0;70;122;0;0;0
12798;CASEMIRO DA ROCHA DR;0;18;0;0;276;0;0;0;0
12634;CLOTILDE AYELLO ROCHA PROFA;0;3;0;0;197;135;0;0;0
12661;RODRIGUES ALVES CONSELHEIRO;0;29;0;0;194;759;0;275;55
12683;JOAQUIM VILELA DE OLIVEIRA MARCONDES;0;0;0;0;189;136;0;0;0
12750;MARIA AMALIA DE MAGALHAES TURNER PROFA;0;18;0;0;225;105;0;34;0
12841;NILO SANTOS VIEIRA PROF;0;14;0;0;150;114;0;0;0
12919;ROGERIO LACAZ PROF;0;0;0;0;245;0;0;0;0
45378;DINAH MOTTA RUNHA PROFA;0;12;0;0;258;80;0;0;0
13110;JOAQUIM FERREIRA PEDRO PROF;0;3;0;0;219;0;0;0;0
903127;MIQUELINA CARTOLANO PROFA;0;0;0;0;247;160;0;0;0
444340;CENTRO DE ATEND SOCIOEDUC AO ADOLESC LORENA  CI;0;0;0;2;26;15;0;0;0
13006;LEONOR GUIMARAES PROFA;0;0;0;0;222;173;0;20;0
12725;JOSE FELIX PROF;0;2;0;0;0;471;0;88;0
453432;PENITENCIARIA I DE POTIM;0;0;0;0;0;0;23;72;91
469142;PENITENCIARIA II DE POTIM;0;0;0;0;0;0;19;105;94
13286;THEODORO CORREA CINTRA PROFESSOR;0;0;0;0;0;848;0;136;0
442550;EXPEDITO CAMARGO FREIRE PROFESSOR;0;10;0;0;0;315;0;0;0
13201;PEDRO SILVA PROFESSOR;0;0;0;0;201;113;0;0;0
13336;MARIO BULCAO GIUDICE PROFESSOR;0;8;0;0;150;243;0;0;0
13432;GABRIELLA MONTEIRO DE ATHAYDE MARCONDES PROFESSORA;0;4;0;0;93;41;0;0;0
901520;RUBENS ZAMITH PROFESSOR;0;0;0;0;400;193;0;0;0
925913;DEMETRIO IVAHY BADARO DOUTOR;0;0;0;0;294;98;0;0;0
13274;GENESIO CANDIDO PEREIRA DOUTOR;0;19;0;0;299;251;0;0;0
497812;JARDIM DOS CISNES;0;0;0;0;219;0;0;0;0
14230;MANUEL CABRAL;0;6;0;0;0;269;0;0;0
13559;JORGE BARBOSA MOREIRA PROFESSOR;0;18;0;329;232;174;0;0;0
13560;JOSE VIEIRA MACEDO PROFESSOR;0;4;0;0;0;417;0;258;0
13584;PEDRO MAZZA PROFESSOR;0;6;0;0;274;286;0;0;0
13596;PEDRO MASCARENHAS DOUTOR;0;9;0;182;124;104;0;0;0
13754;MARIA LUIZA DE GUIMARAES MEDEIROS PROFESSORA;0;5;0;0;0;656;0;107;0
13924;RUI RODRIGUES DORIA DOUTOR;0;0;0;0;314;203;0;0;0
42304;DORIVAL MONTEIRO DE OLIVEIRA PROFESSOR;0;17;0;0;0;1108;0;133;0
901573;UBIRAJARA BERNA DE CHIARA UBIRAJARA BRASIL;0;4;0;129;120;0;0;0;0
912712;JOSE ANTONIO COUTINHO CONDINO PROFESSOR;0;0;0;0;0;104;0;0;0
917254;EDGAR MELLO MATTOS DE CASTRO ENGENHEIRO;0;4;0;0;278;0;0;0;0
917448;ANA HERONDINA SOARES SCHYCHOF PROFESSORA;0;9;0;372;482;0;0;0;0
920459;ELIDIA TEDESCO DE OLIVEIRA PROFESSORA;0;13;0;259;174;384;0;0;0
922018;MARCIA HELENA BARBOSA LINO PROFESSORA;0;11;0;0;0;297;0;0;0
121605;CENTRO ATEND SOCIOEDUC ADOLESC SAO JOSE DOS CAMPOS CI;0;0;0;0;14;18;0;0;0
